,Unnamed: 0,스크린점유율순위,영화명,개봉일,스크린수,스크린점유율,매출액,누적매출액,관객수,누적관객수,점유율집계일,좌석판매점유율순위,좌석판매율,좌석점유율,좌석수,순위,상영횟수,상영점유율,개봉n일차,개봉n일차(int),총공급좌석수,F-rated
1313,31456,27,그것만이 내 세상,2018-01-17,1,0.0,515000,27450414382,103,3419111,2018-11-16,29,53.4,0.01,193,31,1,0.018000000000000002,303 days 00:00:00.000000000,303,6085408.0,0
1314,31649,29,그것만이 내 세상,2018-01-17,1,0.1,635000,27451049382,127,3419238,2018-11-21,31,65.8,0.01,193,35,1,0.018000000000000002,308 days 00:00:00.000000000,308,6085408.0,0
1315,32178,25,그것만이 내 세상,2018-01-17,1,0.0,1016000,27452065382,160,3419398,2018-12-04,22,100.0,0.01,160,27,1,0.01,321 days 00:00:00.000000000,321,6085408.0,0
1316,32256,27,그것만이 내 세상,2018-01-17,1,0.0,830000,27452895382,138,3419536,2018-12-06,24,57.0,0.01,242,23,2,0.02,323 days 00:00:00.000000000,323,6085408.0,0
1317,32464,27,그것만이 내 세상,2018-01-17,1,0.0,822000,27453717382,137,3419673,2018-12-12,35,100.0,0.0,137,30,1,0.012,329 days 00:00:00.000000000,329,6085408.0,0
1318,33022,19,그것만이 내 세상,2018-01-17,1,0.0,400000,27454117382,80,3419753,2018-12-28,25,92.0,0.0,87,21,1,0.012,345 days 00:00:00.000000000,345,6085408.0,0
1319,39872,27,그것만이 내 세상,2018-01-17,1,0.0,1560000,27455677382,195,3419948,2019-10-10,22,100.0,0.01,195,28,1,0.013,631 days 00:00:00.000000000,631,6085408.0,0
1320,24515,20,지금 만나러 갑니다,2018-03-14,1,0.0,182000,182000,91,91,2018-03-01,9,11.7,0.03,780,14,3,0.031,-13 days +00:00:00.000000000,-13,5985790.0,0
1321,24560,19,지금 만나러 갑니다,2018-03-14,1,0.0,132000,314000,66,157,2018-03-02,11,8.5,0.03,780,16,3,0.032,-12 days +00:00:00.000000000,-12,5985790.0,0
1322,24607,23,지금 만나러 갑니다,2018-03-14,1,0.0,3208000,3522000,401,558,2018-03-05,18,100.0,0.01,401,25,1,0.011,-9 days +00:00:00.000000000,-9,5985790.0,0
1323,24646,7,지금 만나러 갑니다,2018-03-14,31,1.4,47170500,50692500,5945,6503,2018-03-06,6,88.1,0.25,6745,7,32,0.363,-8 days +00:00:00.000000000,-8,5985790.0,0
1324,24679,11,지금 만나러 갑니다,2018-03-14,9,0.4,14039000,64731500,1976,8479,2018-03-07,12,99.4,0.07,1989,11,9,0.085,-7 days +00:00:00.000000000,-7,5985790.0,0
1325,24707,9,지금 만나러 갑니다,2018-03-14,18,0.8,23656000,88387500,3166,11645,2018-03-08,8,96.4,0.12,3284,9,18,0.211,-6 days +00:00:00.000000000,-6,5985790.0,0
1326,24733,11,지금 만나러 갑니다,2018-03-14,8,0.4,19468000,107855500,2102,13747,2018-03-09,8,95.9,0.08,2192,11,8,0.09,-5 days +00:00:00.000000000,-5,5985790.0,0
1327,24816,8,지금 만나러 갑니다,2018-03-14,20,0.9,37421000,145276500,4793,18540,2018-03-12,8,98.8,0.18,4851,8,21,0.235,-2 days +00:00:00.000000000,-2,5985790.0,0
1328,24841,9,지금 만나러 갑니다,2018-03-14,35,1.4,30322100,175598600,4040,22580,2018-03-13,8,68.4,0.22,5904,9,35,0.389,-1 days +00:00:00.000000000,-1,5985790.0,0
1329,24877,1,지금 만나러 갑니다,2018-03-14,990,33.0,682198900,857797500,89772,112352,2018-03-14,1,11.2,29.04,803374,1,4276,36.367,0 days 00:00:00.000000000,0,5985790.0,0
1330,24893,1,지금 만나러 갑니다,2018-03-14,1020,33.0,641685700,1499483200,85399,197751,2018-03-15,1,10.5,29.47,810633,1,4317,37.325,1 days 00:00:00.000000000,1,5985790.0,0
1331,24943,1,지금 만나러 갑니다,2018-03-14,1051,33.7,1048910675,2548393875,125650,323401,2018-03-16,1,14.6,30.45,859861,1,4579,37.915,2 days 00:00:00.000000000,2,5985790.0,0
1332,24953,1,지금 만나러 갑니다,2018-03-14,1163,34.4,2403593173,4951987048,285322,608723,2018-03-17,1,29.6,32.22,963726,1,5151,39.715,3 days 00:00:00.000000000,3,5985790.0,0
1333,24978,1,지금 만나러 갑니다,2018-03-14,1163,35.2,2295273100,7247260148,272180,880903,2018-03-18,1,28.6,32.89,952176,1,5066,40.593,4 days 00:00:00.000000000,4,5985790.0,0
1334,25005,1,지금 만나러 갑니다,2018-03-14,1087,34.9,752733300,7999993448,99894,980797,2018-03-19,1,11.3,33.76,887859,1,4718,41.198,5 days 00:00:00.000000000,5,5985790.0,0
1335,25041,1,지금 만나러 갑니다,2018-03-14,1092,34.8,709021900,8709015348,94239,1075036,2018-03-20,1,10.7,34.08,885189,1,4693,41.62300000000001,6 days 00:00:00.000000000,6,5985790.0,0
1336,25083,1,지금 만나러 갑니다,2018-03-14,1003,38.7,666833400,9375848748,88210,1163246,2018-03-21,1,14.4,23.65,610761,1,3809,46.725,7 days 00:00:00.000000000,7,5985790.0,0
1337,25122,1,지금 만나러 갑니다,2018-03-14,961,33.1,626521300,10002370048,83417,1246663,2018-03-22,1,13.0,23.53,643670,1,3996,46.33600000000001,8 days 00:00:00.000000000,8,5985790.0,0
1338,25142,1,지금 만나러 갑니다,2018-03-14,1035,34.1,949823135,10952193183,114375,1361038,2018-03-23,1,16.4,24.75,697894,1,4315,48.148,9 days 00:00:00.000000000,9,5985790.0,0
1339,25184,1,지금 만나러 갑니다,2018-03-14,1191,33.6,2059112723,13011305906,247062,1608100,2018-03-24,1,29.4,28.02,839383,1,5061,50.26300000000001,10 days 00:00:00.000000000,10,5985790.0,0
1340,25213,1,지금 만나러 갑니다,2018-03-14,1164,33.4,1802271850,14813577756,215646,1823746,2018-03-25,1,26.0,28.56,828994,1,4968,50.601000000000006,11 days 00:00:00.000000000,11,5985790.0,0
1341,25242,1,지금 만나러 갑니다,2018-03-14,1047,36.0,485862300,15299440056,64727,1888473,2018-03-26,1,8.6,28.72,756190,1,4524,52.519,12 days 00:00:00.000000000,12,5985790.0,0
1342,25258,1,지금 만나러 갑니다,2018-03-14,1072,35.5,471103400,15770543456,63258,1951731,2018-03-27,1,8.4,28.83,752655,1,4531,52.188,13 days 00:00:00.000000000,13,5985790.0,0
1343,25299,3,지금 만나러 갑니다,2018-03-14,701,22.9,436023800,16206567256,76162,2027893,2018-03-28,3,21.6,12.93,352757,3,2405,23.662,14 days 00:00:00.000000000,14,5985790.0,0
1344,25317,3,지금 만나러 갑니다,2018-03-14,677,22.5,296742400,16503309656,40017,2067910,2018-03-29,3,11.4,12.84,349761,3,2420,23.601,15 days 00:00:00.000000000,15,5985790.0,0
1345,25366,3,지금 만나러 갑니다,2018-03-14,708,23.0,442375225,16945684881,54151,2122061,2018-03-30,3,14.7,13.12,368525,3,2570,23.678,16 days 00:00:00.000000000,16,5985790.0,0
1346,25380,2,지금 만나러 갑니다,2018-03-14,736,22.3,896251122,17841936003,108358,2230419,2018-03-31,3,28.3,12.77,383429,3,2682,22.395,17 days 00:00:00.000000000,17,5985790.0,0
1347,25417,2,지금 만나러 갑니다,2018-03-14,735,22.3,749560000,18591496003,90812,2321231,2018-04-01,3,24.4,12.75,372806,2,2587,22.181,18 days 00:00:00.000000000,18,5985790.0,0
1348,25434,2,지금 만나러 갑니다,2018-03-14,654,24.4,210665700,18802161703,28444,2349675,2018-04-02,3,8.3,12.74,343494,2,2439,23.684,19 days 00:00:00.000000000,19,5985790.0,0
1349,25477,2,지금 만나러 갑니다,2018-03-14,681,24.1,190049400,18992211103,25784,2375459,2018-04-03,3,7.6,12.64,338174,2,2426,23.535,20 days 00:00:00.000000000,20,5985790.0,0
1350,25485,2,지금 만나러 갑니다,2018-03-14,665,25.2,208591900,19200803003,28134,2403593,2018-04-04,2,8.7,11.77,322837,2,2380,23.256,21 days 00:00:00.000000000,21,5985790.0,0
1351,25525,3,지금 만나러 갑니다,2018-03-14,507,14.8,146223900,19347026903,19801,2423394,2018-04-05,4,9.2,7.41,215064,4,1631,12.425999999999998,22 days 00:00:00.000000000,22,5985790.0,0
1352,25542,3,지금 만나러 갑니다,2018-03-14,528,14.7,206732118,19553759021,25202,2448596,2018-04-06,3,11.5,7.33,218363,4,1652,12.206,23 days 00:00:00.000000000,23,5985790.0,0
1353,25566,3,지금 만나러 갑니다,2018-03-14,530,13.9,357654807,19911413828,42484,2491080,2018-04-07,3,22.6,5.94,187806,4,1482,10.293,24 days 00:00:00.000000000,24,5985790.0,0
1354,25615,4,지금 만나러 갑니다,2018-03-14,521,13.8,291420500,20202834328,34655,2525735,2018-04-08,4,19.3,5.84,179316,4,1417,10.186,25 days 00:00:00.000000000,25,5985790.0,0
1355,25626,3,지금 만나러 갑니다,2018-03-14,484,14.5,88909200,20291743528,11969,2537704,2018-04-09,4,6.3,6.79,189741,4,1454,11.537,26 days 00:00:00.000000000,26,5985790.0,0
1356,25658,3,지금 만나러 갑니다,2018-03-14,495,14.7,82983100,20374726628,11241,2548945,2018-04-10,4,5.9,6.83,189427,4,1428,11.4,27 days 00:00:00.000000000,27,5985790.0,0
1357,25701,4,지금 만나러 갑니다,2018-03-14,479,13.6,89537800,20464264428,11675,2560620,2018-04-11,4,6.3,6.73,185642,4,1406,11.235,28 days 00:00:00.000000000,28,5985790.0,0
1358,25712,6,지금 만나러 갑니다,2018-03-14,222,7.2,30689900,20494954328,4104,2564724,2018-04-12,6,8.4,1.67,48648,6,384,4.513,29 days 00:00:00.000000000,29,5985790.0,0
1359,25769,6,지금 만나러 갑니다,2018-03-14,219,6.7,44920500,20539874828,5468,2570192,2018-04-13,6,11.9,1.52,46038,6,368,4.146,30 days 00:00:00.000000000,30,5985790.0,0
1360,25796,7,지금 만나러 갑니다,2018-03-14,203,5.7,80682900,20620557728,9325,2579517,2018-04-14,7,24.7,1.18,37802,7,316,3.401,31 days 00:00:00.000000000,31,5985790.0,0
1361,25819,7,지금 만나러 갑니다,2018-03-14,198,5.6,59145500,20679703228,6923,2586440,2018-04-15,7,18.8,1.18,36786,7,308,3.445,32 days 00:00:00.000000000,32,5985790.0,0
1362,25852,6,지금 만나러 갑니다,2018-03-14,202,6.9,22555500,20702258728,3022,2589462,2018-04-16,6,7.5,1.43,40295,6,324,4.05,33 days 00:00:00.000000000,33,5985790.0,0
1363,25871,6,지금 만나러 갑니다,2018-03-14,201,6.8,18654900,20720913628,2496,2591958,2018-04-17,6,6.4,1.39,38785,6,312,3.969,34 days 00:00:00.000000000,34,5985790.0,0
1364,25904,6,지금 만나러 갑니다,2018-03-14,204,6.9,19106300,20740019928,2559,2594517,2018-04-18,6,6.4,1.44,40321,6,329,4.16,35 days 00:00:00.000000000,35,5985790.0,0
1365,25937,8,지금 만나러 갑니다,2018-03-14,51,1.8,5017300,20745037228,738,2595255,2018-04-19,7,8.3,0.32,8892,7,74,0.923,36 days 00:00:00.000000000,36,5985790.0,0
1366,25963,8,지금 만나러 갑니다,2018-03-14,55,1.9,9398200,20754435428,1251,2596506,2018-04-20,7,12.9,0.34,9739,8,76,0.912,37 days 00:00:00.000000000,37,5985790.0,0
1367,26014,10,지금 만나러 갑니다,2018-03-14,48,1.5,11187200,20765622628,1268,2597774,2018-04-21,9,14.9,0.27,8489,10,73,0.831,38 days 00:00:00.000000000,38,5985790.0,0
1368,26037,10,지금 만나러 갑니다,2018-03-14,49,1.6,11482000,20777104628,1326,2599100,2018-04-22,9,15.3,0.29,8664,10,74,0.8759999999999999,39 days 00:00:00.000000000,39,5985790.0,0
1369,26055,8,지금 만나러 갑니다,2018-03-14,57,2.1,4092600,20781197228,527,2599627,2018-04-23,7,5.3,0.36,9938,7,82,1.053,40 days 00:00:00.000000000,40,5985790.0,0
1370,26099,8,지금 만나러 갑니다,2018-03-14,52,1.8,4556900,20785754128,634,2600261,2018-04-24,7,6.6,0.36,9627,8,77,1.009,41 days 00:00:00.000000000,41,5985790.0,0
1371,26130,23,지금 만나러 갑니다,2018-03-14,2,0.1,124000,20785878128,22,2600283,2018-04-25,24,7.2,0.01,305,24,2,0.083,42 days 00:00:00.000000000,42,5985790.0,0
1372,26166,30,지금 만나러 갑니다,2018-03-14,1,0.1,215000,20786093128,23,2600306,2018-04-26,40,32.9,0.0,70,27,2,0.086,43 days 00:00:00.000000000,43,5985790.0,0
1373,26208,26,지금 만나러 갑니다,2018-03-14,1,0.1,362800,20786455928,39,2600345,2018-04-27,32,55.7,0.0,70,22,2,0.091,44 days 00:00:00.000000000,44,5985790.0,0
1374,26220,26,지금 만나러 갑니다,2018-03-14,1,0.1,383500,20786839428,37,2600382,2018-04-28,29,88.1,0.0,42,26,1,0.051,45 days 00:00:00.000000000,45,5985790.0,0
1375,26264,25,지금 만나러 갑니다,2018-03-14,1,0.1,327900,20787167328,35,2600417,2018-04-29,32,100.0,0.0,35,25,1,0.053,46 days 00:00:00.000000000,46,5985790.0,0
1376,26266,29,지금 만나러 갑니다,2018-03-14,1,0.1,500800,20787668128,57,2600474,2018-04-30,32,54.3,0.0,105,22,3,0.139,47 days 00:00:00.000000000,47,5985790.0,0
1377,26306,26,지금 만나러 갑니다,2018-03-14,1,0.1,475700,20788143828,53,2600527,2018-05-01,31,75.7,0.0,70,25,2,0.039,48 days 00:00:00.000000000,48,5985790.0,0
1378,26336,28,지금 만나러 갑니다,2018-03-14,1,0.1,120300,20788264128,14,2600541,2018-05-02,34,13.3,0.0,105,23,3,0.06,49 days 00:00:00.000000000,49,5985790.0,0
1379,26360,24,지금 만나러 갑니다,2018-03-14,1,0.1,224100,20788488228,28,2600569,2018-05-03,27,26.7,0.0,105,19,3,0.069,50 days 00:00:00.000000000,50,5985790.0,0
1380,26399,19,지금 만나러 갑니다,2018-03-14,2,0.2,1798300,20790286528,218,2600787,2018-05-04,21,72.4,0.01,301,16,4,0.092,51 days 00:00:00.000000000,51,5985790.0,0
1381,26403,16,지금 만나러 갑니다,2018-03-14,2,0.2,494500,20790781028,59,2600846,2018-05-05,29,52.7,0.0,112,15,3,0.08,52 days 00:00:00.000000000,52,5985790.0,0
1382,26443,17,지금 만나러 갑니다,2018-03-14,2,0.1,382000,20791163028,39,2600885,2018-05-06,31,34.8,0.0,112,16,3,0.071,53 days 00:00:00.000000000,53,5985790.0,0
1383,26480,22,지금 만나러 갑니다,2018-03-14,1,0.1,338000,20791501028,44,2600929,2018-05-07,31,41.9,0.0,105,19,3,0.069,54 days 00:00:00.000000000,54,5985790.0,0
1384,26487,20,지금 만나러 갑니다,2018-03-14,1,0.1,72800,20791573828,9,2600938,2018-05-08,27,12.9,0.0,70,19,2,0.046,55 days 00:00:00.000000000,55,5985790.0,0
1385,26507,24,지금 만나러 갑니다,2018-03-14,1,0.1,38000,20791611828,4,2600942,2018-05-09,30,11.4,0.0,35,27,1,0.013,56 days 00:00:00.000000000,56,5985790.0,0
1386,26540,21,지금 만나러 갑니다,2018-03-14,1,0.1,90800,20791702628,11,2600953,2018-05-10,28,15.7,0.0,70,19,2,0.029,57 days 00:00:00.000000000,57,5985790.0,0
1387,26577,20,지금 만나러 갑니다,2018-03-14,1,0.1,120800,20791823428,13,2600966,2018-05-11,26,18.6,0.0,70,16,2,0.028,58 days 00:00:00.000000000,58,5985790.0,0
1388,26604,13,지금 만나러 갑니다,2018-03-14,3,0.2,338900,20792162328,36,2601002,2018-05-12,14,24.5,0.01,147,13,3,0.04,59 days 00:00:00.000000000,59,5985790.0,0
1389,26628,14,지금 만나러 갑니다,2018-03-14,2,0.1,154300,20792316628,17,2601019,2018-05-13,17,9.2,0.01,185,16,2,0.027000000000000003,60 days 00:00:00.000000000,60,5985790.0,0
1390,26660,23,지금 만나러 갑니다,2018-03-14,1,0.1,67500,20792384128,8,2601027,2018-05-14,32,11.4,0.0,70,19,2,0.031,61 days 00:00:00.000000000,61,5985790.0,0
1391,26688,19,지금 만나러 갑니다,2018-03-14,1,0.1,75000,20792459128,9,2601036,2018-05-15,34,12.9,0.0,70,18,2,0.031,62 days 00:00:00.000000000,62,5985790.0,0
1392,26720,17,지금 만나러 갑니다,2018-03-14,2,0.2,0,20792459128,0,2601036,2018-05-16,11,0.0,0.02,494,16,3,0.087,63 days 00:00:00.000000000,63,5985790.0,0
1393,26804,14,지금 만나러 갑니다,2018-03-14,2,0.1,156000,20792615128,17,2601053,2018-05-19,25,22.1,0.0,77,15,2,0.044,66 days 00:00:00.000000000,66,5985790.0,0
1394,26827,19,지금 만나러 갑니다,2018-03-14,1,0.1,153000,20792768128,16,2601069,2018-05-20,21,45.7,0.0,35,20,1,0.023,67 days 00:00:00.000000000,67,5985790.0,0
1395,26864,21,지금 만나러 갑니다,2018-03-14,1,0.1,100000,20792868128,10,2601079,2018-05-21,28,28.6,0.0,35,24,1,0.022,68 days 00:00:00.000000000,68,5985790.0,0
1396,27137,22,지금 만나러 갑니다,2018-03-14,1,0.0,1320000,20794188128,220,2601299,2018-05-31,16,75.3,0.01,292,22,1,0.012,78 days 00:00:00.000000000,78,5985790.0,0
1397,27259,18,지금 만나러 갑니다,2018-03-14,1,0.0,952000,20795140128,119,2601418,2018-06-05,29,100.0,0.0,119,24,1,0.011,83 days 00:00:00.000000000,83,5985790.0,0
1398,27281,13,지금 만나러 갑니다,2018-03-14,1,0.1,297000,20795437128,27,2601445,2018-06-06,19,100.0,0.0,27,17,1,0.028,84 days 00:00:00.000000000,84,5985790.0,0
1399,27402,14,지금 만나러 갑니다,2018-03-14,1,0.1,360000,20795797128,60,2601505,2018-06-11,35,70.6,0.0,85,18,1,0.029,89 days 00:00:00.000000000,89,5985790.0,0
1400,27462,13,지금 만나러 갑니다,2018-03-14,1,0.1,120000,20795917128,24,2601529,2018-06-14,20,100.0,0.0,24,13,1,0.016,92 days 00:00:00.000000000,92,5985790.0,0
1401,27908,18,지금 만나러 갑니다,2018-03-14,1,0.0,0,20795917128,0,2601529,2018-07-04,14,0.0,0.01,257,22,1,0.013,112 days 00:00:00.000000000,112,5985790.0,0
1402,27974,15,지금 만나러 갑니다,2018-03-14,1,0.0,0,20795917128,0,2601529,2018-07-06,14,0.0,0.01,257,17,1,0.014,114 days 00:00:00.000000000,114,5985790.0,0
1403,28113,7,지금 만나러 갑니다,2018-03-14,15,0.8,1155000,20797072128,168,2601697,2018-07-14,7,9.9,0.05,1701,7,15,0.26,122 days 00:00:00.000000000,122,5985790.0,0
1404,28150,7,지금 만나러 갑니다,2018-03-14,15,0.8,1108500,20798180628,160,2601857,2018-07-15,7,7.6,0.07,2110,7,16,0.28300000000000003,123 days 00:00:00.000000000,123,5985790.0,0
1405,28169,8,지금 만나러 갑니다,2018-03-14,15,0.8,572000,20798752628,86,2601943,2018-07-16,8,4.2,0.07,2040,8,16,0.28600000000000003,124 days 00:00:00.000000000,124,5985790.0,0
1406,28176,7,지금 만나러 갑니다,2018-03-14,16,0.9,443000,20799195628,66,2602009,2018-07-17,8,3.1,0.07,2106,7,17,0.306,125 days 00:00:00.000000000,125,5985790.0,0
1407,28208,8,지금 만나러 갑니다,2018-03-14,12,0.9,273000,20799468628,40,2602049,2018-07-18,9,2.8,0.05,1433,8,12,0.342,126 days 00:00:00.000000000,126,5985790.0,0
1408,28218,11,지금 만나러 갑니다,2018-03-14,11,0.8,428000,20799896628,63,2602112,2018-07-19,12,4.9,0.04,1278,11,11,0.311,127 days 00:00:00.000000000,127,5985790.0,0
1409,28244,10,지금 만나러 갑니다,2018-03-14,6,0.4,267000,20800163628,40,2602152,2018-07-20,10,5.1,0.03,786,10,6,0.158,128 days 00:00:00.000000000,128,5985790.0,0
1410,28264,9,지금 만나러 갑니다,2018-03-14,5,0.3,134000,20800297628,20,2602172,2018-07-21,11,2.9,0.02,691,9,5,0.125,129 days 00:00:00.000000000,129,5985790.0,0
1411,28292,9,지금 만나러 갑니다,2018-03-14,5,0.3,246500,20800544128,37,2602209,2018-07-22,11,5.4,0.02,691,9,5,0.128,130 days 00:00:00.000000000,130,5985790.0,0
1412,28299,12,지금 만나러 갑니다,2018-03-14,2,0.1,52000,20800596128,8,2602217,2018-07-23,16,2.5,0.01,327,16,2,0.049,131 days 00:00:00.000000000,131,5985790.0,0
